age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
48,entrepreneur,married,secondary,no,86,yes,no,unknown,13,may,98,1,-1,0,unknown,no
38,management,married,tertiary,no,5506,no,no,cellular,20,nov,74,1,-1,0,unknown,no
32,technician,single,secondary,no,930,yes,no,unknown,21,may,122,1,-1,0,unknown,no
36,management,single,tertiary,no,3669,no,no,cellular,20,apr,166,1,376,1,other,no
57,self-employed,divorced,tertiary,no,6519,no,no,cellular,20,nov,1040,1,-1,0,unknown,no
47,services,married,secondary,no,311,yes,yes,cellular,12,may,238,1,301,3,failure,no
63,retired,married,tertiary,no,262,no,no,cellular,8,jul,335,1,-1,0,unknown,no
44,blue-collar,single,secondary,no,-215,yes,no,unknown,27,may,163,2,-1,0,unknown,no
35,management,married,tertiary,no,0,no,no,cellular,21,nov,240,1,-1,0,unknown,no
28,services,married,secondary,no,-494,yes,no,unknown,20,jun,232,2,-1,0,unknown,no
47,blue-collar,married,secondary,no,1303,no,no,cellular,13,aug,68,3,-1,0,unknown,no
36,management,married,tertiary,no,9269,yes,yes,cellular,19,nov,107,2,-1,0,unknown,no
29,unemployed,single,secondary,no,486,no,no,telephone,30,apr,95,1,-1,0,unknown,no
50,technician,married,secondary,no,3503,yes,no,unknown,6,jun,103,2,-1,0,unknown,no
48,entrepreneur,married,secondary,no,104,yes,yes,cellular,18,nov,55,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,87,yes,no,cellular,14,may,96,1,360,3,failure,no
39,blue-collar,married,secondary,no,0,yes,no,cellular,18,nov,420,2,-1,0,unknown,no
34,admin.,single,tertiary,no,1077,no,no,cellular,19,oct,218,1,151,5,other,no
46,blue-collar,married,secondary,no,961,yes,no,telephone,17,apr,48,2,-1,0,unknown,no
51,technician,married,secondary,no,349,yes,no,unknown,16,may,97,3,-1,0,unknown,no
47,admin.,married,secondary,no,0,no,no,cellular,5,aug,109,4,-1,0,unknown,no
32,entrepreneur,married,primary,no,3083,no,no,cellular,22,jun,271,2,-1,0,unknown,no
38,services,married,secondary,no,3165,yes,no,unknown,12,may,152,2,-1,0,unknown,no
48,blue-collar,married,primary,no,595,no,no,cellular,24,jul,464,1,-1,0,unknown,no
49,management,married,secondary,no,367,yes,no,unknown,29,may,85,6,-1,0,unknown,no
56,blue-collar,married,secondary,no,2395,no,no,cellular,12,aug,150,2,-1,0,unknown,no
56,blue-collar,divorced,primary,no,5041,yes,no,unknown,15,may,158,1,-1,0,unknown,no
57,retired,married,primary,no,0,no,no,cellular,20,aug,340,4,-1,0,unknown,no
53,technician,divorced,secondary,no,173,no,yes,unknown,1,jul,157,1,-1,0,unknown,no
40,services,married,secondary,no,961,no,yes,cellular,19,nov,589,1,133,4,other,no
33,blue-collar,married,primary,no,2456,yes,no,cellular,21,nov,552,3,127,1,failure,no
45,blue-collar,married,primary,no,1951,no,no,cellular,12,aug,73,2,-1,0,unknown,no
34,management,married,tertiary,no,224,no,no,cellular,25,aug,108,5,-1,0,unknown,no
57,management,married,tertiary,no,1318,no,no,cellular,18,jan,91,2,94,3,success,no
59,management,divorced,tertiary,no,51,no,no,cellular,28,aug,129,2,-1,0,unknown,no
45,blue-collar,married,primary,no,328,yes,no,cellular,12,aug,174,4,-1,0,unknown,no
45,blue-collar,married,primary,no,816,yes,no,unknown,2,jun,80,3,-1,0,unknown,no
52,blue-collar,married,secondary,no,568,yes,no,telephone,17,apr,246,1,317,1,failure,no
30,management,single,tertiary,no,0,no,no,cellular,29,oct,437,2,-1,0,unknown,no
33,services,single,secondary,no,148,yes,no,cellular,17,apr,271,1,150,1,failure,no
60,retired,married,secondary,no,404,no,no,cellular,21,aug,335,2,-1,0,unknown,no
56,management,single,tertiary,no,6507,yes,yes,cellular,29,jan,134,1,196,1,failure,no
77,retired,married,primary,no,989,no,no,telephone,12,oct,95,2,-1,0,unknown,no
34,management,single,secondary,no,0,no,no,cellular,22,aug,132,4,-1,0,unknown,no
36,unemployed,married,tertiary,no,7222,yes,no,cellular,3,jun,86,1,-1,0,unknown,no
36,blue-collar,married,primary,no,95,yes,no,unknown,9,may,255,2,-1,0,unknown,no
52,management,married,tertiary,no,0,yes,no,cellular,17,nov,164,2,-1,0,unknown,no
48,admin.,married,secondary,no,5,yes,no,unknown,7,may,697,2,-1,0,unknown,no
41,technician,single,secondary,no,200,yes,no,cellular,14,may,353,6,373,2,failure,no
56,unemployed,divorced,primary,no,438,no,no,unknown,20,jun,139,2,-1,0,unknown,no
41,management,divorced,tertiary,no,-78,yes,no,cellular,3,feb,69,4,252,4,failure,no
34,blue-collar,married,primary,no,479,no,no,cellular,11,jul,772,1,-1,0,unknown,no
27,management,single,tertiary,no,7944,yes,no,cellular,15,may,99,3,346,1,other,no
33,entrepreneur,divorced,primary,no,596,no,yes,cellular,5,feb,308,1,213,1,other,no
30,management,single,tertiary,no,409,no,no,cellular,3,feb,31,6,-1,0,unknown,no
29,technician,single,secondary,no,70,yes,yes,cellular,14,may,400,2,-1,0,unknown,no
41,blue-collar,married,primary,no,686,yes,no,cellular,21,nov,888,3,-1,0,unknown,no
24,admin.,single,secondary,no,1725,yes,no,cellular,7,may,59,1,-1,0,unknown,no
58,technician,married,secondary,no,950,yes,no,cellular,8,may,49,1,303,1,failure,no
64,retired,divorced,secondary,no,630,no,no,cellular,21,aug,97,1,-1,0,unknown,no
35,admin.,single,secondary,no,-413,yes,no,unknown,23,may,178,1,-1,0,unknown,no
57,admin.,married,secondary,no,999,no,no,cellular,4,aug,68,1,-1,0,unknown,no
28,blue-collar,single,secondary,no,3817,yes,no,cellular,4,may,528,3,-1,0,unknown,no
28,blue-collar,married,secondary,no,131,yes,no,unknown,12,may,147,5,-1,0,unknown,no
48,management,married,secondary,no,-440,yes,yes,cellular,12,may,399,1,-1,0,unknown,no
35,technician,divorced,tertiary,no,4515,yes,no,cellular,11,may,66,3,173,2,failure,no
38,self-employed,married,secondary,no,581,yes,no,cellular,4,feb,281,5,-1,0,unknown,no
43,services,married,secondary,no,1450,yes,no,unknown,4,jun,227,2,-1,0,unknown,no
30,services,married,tertiary,no,6,yes,no,cellular,5,may,279,2,342,2,failure,no
50,services,married,secondary,no,0,yes,no,cellular,28,jul,88,3,-1,0,unknown,no
59,retired,married,primary,no,-90,no,yes,telephone,15,jul,41,5,-1,0,unknown,no
46,admin.,married,secondary,no,2148,no,no,cellular,8,aug,176,4,-1,0,unknown,no
58,retired,married,secondary,no,25,yes,no,unknown,2,jun,132,2,-1,0,unknown,no
41,blue-collar,married,secondary,no,290,yes,no,unknown,5,may,240,2,-1,0,unknown,no
47,management,married,tertiary,yes,-337,no,yes,cellular,29,jan,243,4,161,2,failure,no
57,admin.,married,secondary,no,100,no,no,unknown,28,may,23,16,-1,0,unknown,no
50,blue-collar,married,primary,no,156,yes,no,unknown,7,may,117,3,-1,0,unknown,no
20,student,single,unknown,no,479,no,no,cellular,11,sep,158,2,-1,0,unknown,no
37,management,married,tertiary,no,0,yes,no,unknown,7,may,228,1,-1,0,unknown,no
43,services,married,secondary,no,-392,no,yes,cellular,8,jul,185,1,-1,0,unknown,no
31,admin.,married,secondary,no,3052,yes,yes,unknown,27,may,139,2,-1,0,unknown,no
60,management,married,tertiary,no,6657,yes,no,cellular,29,jul,333,19,-1,0,unknown,no
32,management,single,tertiary,no,470,no,no,cellular,19,aug,286,2,-1,0,unknown,no
38,blue-collar,married,secondary,no,332,yes,no,unknown,12,may,184,4,-1,0,unknown,no
32,blue-collar,married,primary,no,206,yes,no,unknown,20,may,205,2,-1,0,unknown,no
48,entrepreneur,married,tertiary,no,0,yes,no,cellular,17,apr,74,2,-1,0,unknown,no
44,entrepreneur,married,tertiary,no,468,yes,yes,telephone,15,jul,289,2,-1,0,unknown,no
41,blue-collar,married,secondary,no,284,yes,no,cellular,31,jul,8,23,-1,0,unknown,no
51,blue-collar,divorced,secondary,yes,56,yes,yes,cellular,20,nov,71,2,-1,0,unknown,no
35,admin.,married,secondary,no,3863,yes,no,cellular,14,may,125,1,175,1,failure,no
31,student,single,unknown,no,640,no,no,cellular,3,feb,92,1,-1,0,unknown,no
56,technician,married,tertiary,no,1476,no,no,telephone,31,jul,40,3,-1,0,unknown,no
31,management,married,tertiary,no,156,no,no,cellular,20,aug,77,2,-1,0,unknown,no
37,technician,married,tertiary,no,6968,no,no,cellular,1,jun,175,1,-1,0,unknown,no
62,blue-collar,married,primary,no,115,no,no,telephone,29,oct,157,4,183,3,failure,no
27,admin.,married,secondary,no,283,yes,no,cellular,18,jul,483,1,-1,0,unknown,no
26,admin.,single,secondary,no,677,yes,no,unknown,28,may,93,1,-1,0,unknown,no
56,entrepreneur,single,unknown,no,2351,no,no,unknown,18,jun,15,1,-1,0,unknown,no
32,management,married,tertiary,no,500,no,yes,cellular,29,aug,107,2,-1,0,unknown,no
65,retired,married,unknown,no,679,no,no,cellular,13,may,593,2,178,1,success,no
38,admin.,married,secondary,no,46,yes,yes,unknown,6,may,195,1,-1,0,unknown,no
30,services,single,secondary,no,-838,yes,no,unknown,21,may,142,2,-1,0,unknown,no
38,management,single,tertiary,no,16957,yes,no,telephone,29,jan,208,1,247,2,failure,no
38,services,married,secondary,no,387,yes,no,cellular,20,apr,10,3,-1,0,unknown,no
25,services,single,secondary,no,93,no,no,cellular,16,jul,130,1,-1,0,unknown,no
51,unemployed,married,secondary,no,425,yes,no,unknown,14,may,286,14,-1,0,unknown,no
51,blue-collar,married,primary,no,0,no,no,cellular,7,aug,228,6,-1,0,unknown,no
45,admin.,married,secondary,no,0,no,no,cellular,14,aug,113,2,-1,0,unknown,no
33,technician,single,tertiary,no,8097,no,yes,cellular,21,aug,500,2,-1,0,unknown,no
41,technician,single,secondary,no,214,no,no,cellular,11,aug,228,2,-1,0,unknown,no
44,admin.,married,secondary,no,6,no,yes,cellular,21,jul,114,2,-1,0,unknown,no
31,technician,single,secondary,no,31868,no,no,telephone,14,aug,34,6,-1,0,unknown,no
34,services,married,tertiary,no,1442,no,no,cellular,11,dec,234,1,-1,0,unknown,no
32,technician,single,tertiary,no,2626,yes,yes,cellular,7,may,217,2,351,2,other,no
30,management,single,tertiary,no,63,yes,no,cellular,20,apr,260,1,320,1,other,no
37,blue-collar,married,secondary,no,183,yes,no,unknown,6,may,112,4,-1,0,unknown,no
59,self-employed,married,tertiary,no,0,yes,no,cellular,11,may,89,1,-1,0,unknown,no
30,blue-collar,married,secondary,no,15,yes,yes,cellular,14,may,524,1,370,2,failure,no
31,management,single,tertiary,no,16,no,no,cellular,20,nov,73,1,-1,0,unknown,no
47,admin.,single,primary,no,683,no,no,cellular,20,nov,101,1,-1,0,unknown,no
52,management,divorced,tertiary,no,12,yes,no,unknown,30,may,33,5,-1,0,unknown,no
33,management,single,tertiary,no,-67,yes,no,unknown,5,may,364,1,-1,0,unknown,no
26,admin.,single,secondary,no,0,yes,no,cellular,13,may,204,3,-1,0,unknown,no
33,technician,single,secondary,no,635,no,no,cellular,22,aug,124,1,-1,0,unknown,no
36,management,married,tertiary,no,163,no,no,cellular,6,aug,311,2,-1,0,unknown,no
43,management,married,tertiary,no,344,yes,yes,cellular,28,jan,282,1,238,2,failure,no
39,technician,divorced,secondary,no,511,no,yes,cellular,23,jul,148,1,-1,0,unknown,no
33,admin.,single,tertiary,no,193,no,no,unknown,5,may,132,2,-1,0,unknown,no
40,blue-collar,married,primary,no,-214,yes,no,cellular,16,apr,348,2,266,1,other,no
50,management,married,tertiary,no,4,no,no,cellular,17,nov,223,1,96,2,failure,no
31,blue-collar,single,primary,no,-280,no,no,unknown,21,may,281,3,-1,0,unknown,no
60,management,married,secondary,no,130,no,no,unknown,6,jun,151,1,-1,0,unknown,no
27,management,single,tertiary,no,212,yes,no,cellular,15,may,373,1,-1,0,unknown,no
53,services,married,tertiary,no,-3,no,no,cellular,8,aug,133,2,-1,0,unknown,no
54,services,married,secondary,no,4482,yes,no,unknown,20,may,97,2,-1,0,unknown,no
44,management,married,tertiary,no,7177,no,no,unknown,19,jun,89,2,-1,0,unknown,no
58,management,married,secondary,no,1112,yes,no,telephone,20,apr,21,3,-1,0,unknown,no
29,services,single,secondary,no,695,no,no,unknown,3,jul,97,1,-1,0,unknown,no
56,admin.,married,primary,no,202,yes,no,unknown,9,may,178,2,-1,0,unknown,no
58,retired,married,primary,no,1077,no,no,cellular,15,jun,592,1,-1,0,unknown,no
30,blue-collar,married,secondary,no,658,yes,yes,cellular,21,jul,212,1,-1,0,unknown,no
53,retired,divorced,secondary,no,246,yes,no,cellular,29,jan,158,2,247,1,failure,no
40,management,single,tertiary,no,383,yes,no,unknown,6,jun,106,5,-1,0,unknown,no
55,technician,married,secondary,no,3207,no,no,cellular,28,aug,85,12,-1,0,unknown,no
28,blue-collar,single,primary,no,551,no,no,cellular,4,may,264,3,-1,0,unknown,no
41,entrepreneur,married,tertiary,no,5736,yes,yes,unknown,19,jun,136,2,-1,0,unknown,no
34,blue-collar,single,secondary,no,297,yes,no,unknown,9,may,407,4,-1,0,unknown,no
29,blue-collar,single,secondary,no,218,no,no,cellular,7,jul,255,2,-1,0,unknown,no
40,blue-collar,divorced,primary,yes,0,yes,no,telephone,21,nov,333,3,-1,0,unknown,no
41,technician,married,secondary,no,0,no,no,cellular,28,jan,411,2,156,8,other,no
52,technician,married,secondary,no,1076,yes,no,cellular,13,aug,156,2,-1,0,unknown,no
36,technician,married,secondary,no,3763,yes,no,unknown,20,may,83,1,-1,0,unknown,no
53,management,divorced,primary,no,443,no,no,unknown,9,jun,422,1,-1,0,unknown,no
37,admin.,married,secondary,no,-498,yes,yes,unknown,26,may,175,1,-1,0,unknown,no
34,blue-collar,single,primary,no,517,no,yes,cellular,3,feb,330,2,-1,0,unknown,no
40,management,married,tertiary,no,105,yes,yes,cellular,27,aug,166,9,-1,0,unknown,no
33,technician,married,secondary,no,430,no,no,cellular,25,aug,250,2,-1,0,unknown,no
45,management,single,tertiary,no,2532,no,no,cellular,29,jul,64,6,-1,0,unknown,no
45,blue-collar,married,primary,no,15515,no,no,cellular,4,aug,167,2,-1,0,unknown,no
34,management,married,tertiary,no,1388,yes,no,cellular,1,sep,222,1,93,4,failure,no
53,technician,divorced,secondary,no,394,no,no,cellular,25,aug,103,5,-1,0,unknown,no
47,admin.,married,secondary,no,1383,yes,no,unknown,6,jun,460,8,-1,0,unknown,no
43,admin.,married,secondary,no,817,yes,yes,cellular,21,nov,51,1,-1,0,unknown,no
47,entrepreneur,married,unknown,no,1481,yes,no,cellular,6,may,64,2,364,3,failure,no
28,student,single,secondary,no,39,yes,no,cellular,20,apr,149,1,-1,0,unknown,no
46,blue-collar,married,primary,no,0,no,no,cellular,6,aug,178,4,-1,0,unknown,no
30,blue-collar,married,secondary,no,913,yes,yes,cellular,19,nov,433,2,-1,0,unknown,no
60,technician,married,secondary,no,-410,no,no,cellular,19,aug,143,2,-1,0,unknown,no
37,services,married,secondary,no,658,yes,no,telephone,23,jul,175,1,-1,0,unknown,no
31,management,single,secondary,no,2,no,no,cellular,22,aug,65,4,-1,0,unknown,no
43,services,married,secondary,no,-416,yes,yes,cellular,14,jul,80,3,-1,0,unknown,no
56,technician,divorced,secondary,no,99,yes,no,unknown,6,may,155,2,-1,0,unknown,no
47,management,married,primary,no,1797,no,no,cellular,7,jul,62,4,-1,0,unknown,no
29,blue-collar,married,secondary,no,751,yes,no,cellular,6,may,211,1,288,5,success,no
29,blue-collar,married,secondary,no,185,yes,yes,unknown,5,jun,471,3,-1,0,unknown,no
47,management,married,tertiary,no,0,yes,no,cellular,4,mar,194,2,181,3,failure,no
38,admin.,single,secondary,no,-327,no,no,cellular,22,jul,345,5,-1,0,unknown,no
49,management,married,tertiary,no,4594,no,no,cellular,11,aug,157,3,-1,0,unknown,no
38,student,single,unknown,no,9669,no,no,unknown,20,jun,15,3,-1,0,unknown,no
33,blue-collar,married,primary,no,261,yes,no,cellular,20,nov,252,1,-1,0,unknown,no
44,management,single,secondary,no,-228,yes,yes,cellular,13,may,38,1,362,2,failure,no
42,management,single,secondary,no,164,no,no,cellular,20,aug,500,2,-1,0,unknown,no
39,management,married,tertiary,no,1598,yes,yes,unknown,27,may,87,3,-1,0,unknown,no
36,technician,divorced,secondary,no,69,yes,no,cellular,12,may,61,2,369,3,failure,no
57,blue-collar,married,primary,no,2892,yes,no,unknown,4,jun,235,5,-1,0,unknown,no
32,management,single,tertiary,no,307,no,no,cellular,25,jan,96,1,201,3,success,no
57,blue-collar,married,unknown,no,2449,no,no,cellular,13,aug,142,2,-1,0,unknown,no
40,services,single,secondary,no,65,yes,no,cellular,15,may,15,3,-1,0,unknown,no
46,blue-collar,married,primary,no,0,yes,yes,unknown,8,may,390,3,-1,0,unknown,no
37,self-employed,married,secondary,no,111,no,no,cellular,26,aug,179,8,-1,0,unknown,no
30,blue-collar,single,primary,no,185,no,no,unknown,26,jun,11,1,-1,0,unknown,no
54,management,married,tertiary,no,2847,yes,no,unknown,20,may,16,10,-1,0,unknown,no
35,admin.,married,secondary,no,165,no,yes,unknown,20,jun,109,1,-1,0,unknown,no
32,technician,married,secondary,no,-91,yes,no,unknown,26,may,95,2,-1,0,unknown,no
30,services,single,secondary,no,148,no,yes,cellular,7,jul,482,3,-1,0,unknown,no
50,management,married,tertiary,no,3327,no,no,cellular,25,aug,74,7,-1,0,unknown,no
43,blue-collar,divorced,secondary,no,110,yes,yes,unknown,6,may,448,1,-1,0,unknown,no
35,blue-collar,single,primary,no,1147,yes,yes,telephone,7,may,29,1,-1,0,unknown,no
45,technician,divorced,secondary,no,5862,yes,no,cellular,18,nov,352,1,110,3,other,no
36,technician,single,secondary,no,480,yes,no,cellular,28,jan,90,1,-1,0,unknown,no
33,management,married,tertiary,no,51,yes,no,cellular,21,aug,273,2,-1,0,unknown,no
40,services,married,secondary,no,5248,yes,yes,cellular,20,nov,194,4,188,8,other,no
23,admin.,single,tertiary,no,230,no,no,cellular,5,jun,264,1,-1,0,unknown,no
37,blue-collar,married,secondary,no,374,yes,no,unknown,7,may,944,3,-1,0,unknown,no
52,blue-collar,married,secondary,no,8180,yes,no,cellular,13,apr,81,1,144,1,failure,no
23,technician,single,secondary,no,-782,yes,yes,unknown,19,jun,197,10,-1,0,unknown,no
47,services,married,secondary,no,543,yes,no,unknown,15,may,141,1,-1,0,unknown,no
41,blue-collar,single,secondary,no,1080,yes,yes,unknown,8,may,192,4,-1,0,unknown,no
29,technician,single,tertiary,no,2893,yes,no,unknown,3,jun,250,1,-1,0,unknown,no
56,services,married,unknown,no,616,no,no,unknown,18,jun,1812,1,-1,0,unknown,no
36,self-employed,single,secondary,no,3670,yes,no,unknown,29,may,617,2,-1,0,unknown,no
32,technician,married,secondary,no,94,yes,no,cellular,17,apr,1013,2,-1,0,unknown,no
38,unemployed,married,primary,no,1147,yes,yes,unknown,8,may,249,5,-1,0,unknown,no
46,blue-collar,married,primary,no,278,no,no,cellular,21,aug,153,3,-1,0,unknown,no
33,entrepreneur,single,tertiary,no,99,no,yes,cellular,31,jul,192,3,-1,0,unknown,no
31,technician,married,tertiary,no,0,yes,no,cellular,25,jul,266,6,-1,0,unknown,no
42,management,married,tertiary,no,2463,no,no,cellular,26,oct,183,2,-1,0,unknown,no
33,self-employed,single,tertiary,no,4996,no,no,cellular,20,nov,230,1,-1,0,unknown,no
42,admin.,married,unknown,no,756,no,no,cellular,7,may,116,3,-1,0,unknown,no
36,self-employed,married,tertiary,no,4515,yes,no,unknown,17,jun,408,2,-1,0,unknown,no
59,services,divorced,primary,no,6290,yes,no,cellular,17,apr,19,4,-1,0,unknown,no
30,management,married,tertiary,no,151,no,no,cellular,21,aug,121,1,-1,0,unknown,no
47,blue-collar,married,primary,no,-245,yes,yes,unknown,12,jun,67,4,-1,0,unknown,no
25,management,single,tertiary,no,490,yes,no,unknown,6,jun,246,3,-1,0,unknown,no
37,admin.,married,secondary,no,1415,yes,no,cellular,12,may,214,2,-1,0,unknown,no
37,services,married,secondary,no,651,no,no,unknown,9,jun,220,2,-1,0,unknown,no
34,technician,single,tertiary,no,82,no,no,cellular,19,aug,292,4,-1,0,unknown,no
37,technician,married,secondary,no,807,yes,no,cellular,12,may,807,3,172,4,failure,no
43,services,married,secondary,no,205,yes,no,cellular,15,apr,226,2,-1,0,unknown,no
30,management,single,tertiary,no,508,no,yes,cellular,19,nov,70,4,-1,0,unknown,no
49,blue-collar,married,primary,no,3478,no,no,cellular,26,aug,165,4,-1,0,unknown,no
